Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,aroma profile (product.metafields.custom.aroma_profile),BOTANICAL NAME (product.metafields.custom.botanical_name),CAS# (product.metafields.custom.cas_),coa-download1 (product.metafields.custom.coa_download1),COUNTRY OF ORIGIN (product.metafields.custom.country_of_origin),description (product.metafields.custom.description),Disclaimer (product.metafields.custom.disclaimer_pregnancy),EC Number (product.metafields.custom.eniecs),EXTRACTION METHOD (product.metafields.custom.extraction_method),FEMA (product.metafields.custom.fema),gcms1 (product.metafields.custom.gcms1),Oil Part of Plant (product.metafields.custom.oil_part_of_plant),Packaging (product.metafields.custom.packaging),parent-sku (product.metafields.custom.parent_sku),pdf-name (product.metafields.custom.pdf_name),pdf-name1 (product.metafields.custom.pdf_name1),Product Related (product.metafields.custom.product_related),This Product Is (product.metafields.custom.this_product_is),Variation Heading (product.metafields.custom.variation_heading),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Seo Hidden (product.metafields.seo.hidden),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Allergen information (product.metafields.shopify.allergen-information),Barware material (product.metafields.shopify.barware-material),Chemical grade (product.metafields.shopify.chemical-grade),Chemical purity (product.metafields.shopify.chemical-purity),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Eyelash applicator design (product.metafields.shopify.eyelash-applicator-design),Flavor (product.metafields.shopify.flavor),Food product form (product.metafields.shopify.food-product-form),Food storage material (product.metafields.shopify.food-storage-material),Fragrance level (product.metafields.shopify.fragrance-level),Hardware material (product.metafields.shopify.hardware-material),Material (product.metafields.shopify.material),Occasion (product.metafields.shopify.occasion),Package type (product.metafields.shopify.package-type),Packing materials included (product.metafields.shopify.packing-materials-included),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Season (product.metafields.shopify.season),Shape (product.metafields.shopify.shape),Skin care effect (product.metafields.shopify.skin-care-effect),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Taiwan,Price / Taiwan,Compare At Price / Taiwan,Status
sodium-hyaluronate,Sodium Hyaluronate,"<p>HBNO® offers Sodium Hyaluronate, a premium hydrating ingredient widely used in skincare and personal care formulations. Known for its ability to attract and retain moisture, Sodium Hyaluronate helps improve skin elasticity, smoothness, and overall hydration. Its lightweight and fast-absorbing nature make it an essential component in high-performance moisturizers, serums, and hair care products. HBNO® supplies Sodium Hyaluronate in bulk, ensuring high purity and consistency for various applications.</p>
<p>As a trusted supplier, HBNO® offers wholesale pricing, private label services, and custom formulation support for brands looking to incorporate Sodium Hyaluronate into their products.</p>
<h3>
<br>AROMA</h3>
<p>Sodium Hyaluronate is odorless, making it ideal for personal care applications where scent neutrality is required.</p>
<h3>
<br>USAGE</h3>
<h4>Personal Care</h4>
<ul>
<li>
<strong>Cosmetics</strong> <strong>-</strong> Improves hydration and smoothness in beauty formulations.</li>
<li>
<strong>Body Lotions</strong> <strong>-</strong> Provides deep moisture and skin-plumping benefits.</li>
<li>
<strong>Skin and Hair Moisturizers</strong> <strong>-</strong> Helps retain hydration, improving softness and elasticity.</li>
</ul>
<p><strong><br>HBNO® is a leading manufacturer of Sodium Hyaluronate. We supply any quantity of Sodium Hyaluronate to anywhere in the world. HBNO® Sodium Hyaluronate ships wholesale in bulk 55-gallon drums (180 kg drums).</strong></p>
<h3>HBNO® Is a Leading Supplier of Sodium Hyaluronate:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq. ft. California warehouse.</li>
<li>Technical documents, SDS, Specification, and COA available upon request.</li>
<li>Bulk drum and private labeling services available.</li>
</ul>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotions & Moisturizers,Aromatic Chemical,"All, Aromatic Chemical, Body Lotions, Chemicals and Allied Products, Hair Care, Personal Care, RFQ, Skin Care",true,Sizes,1/3 oz,,,,,,,,61910,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno-product_8c1b0188-dad8-4f3f-9d74-7db93177f409.webp?v=1746188963,1,"",false,Buy Wholesale Sodium Hyaluronate | HBNO Bulk,"Sodium Hyaluronate delivers deep hydration and plumps skin, making it ideal for moisturizers, serums, and soothing skincare formulations.",2592,,,,,,,,,,,,Sodium Hyaluronate,9067-32-7,,USA,,,,,,,,,400329,,,,,,,,,,,,,,,,,,sodium-lauryl-sulfate,,hydrating; moisturizing,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
sodium-hyaluronate,,,,,,,,,4 oz,,,,,,,,61936,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
sodium-hyaluronate,,,,,,,,,1/2 kg,,,,,,,,61951,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
sodium-hyaluronate,,,,,,,,,1 kg,,,,,,,,61987,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
sodium-hyaluronate,,,,,,,,,4 kg,,,,,,,,62007,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
sodium-hyaluronate,,,,,,,,,25 kg,,,,,,,,62027,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vegetable-glycerin,Vegetable Glycerin,"<p>HBNO® offers Vegetable Glycerin, a highly versatile and plant-derived humectant known for its moisturizing, nourishing, and conditioning properties. This high-purity glycerin is widely used in personal care, cosmetics, and hair care formulations to improve hydration, texture, and provide a smooth application. Its non-toxic and gentle nature makes it suitable for a wide range of skincare and hair care products. HBNO® supplies Vegetable Glycerin in bulk, ensuring consistent quality for commercial and industrial applications.</p>
<p>As a trusted supplier, HBNO® offers wholesale pricing, private label services, and formulation support for brands looking to integrate Vegetable Glycerin into their products.</p>
<h3>
<br>AROMA</h3>
<p>Vegetable Glycerin is odorless, allowing it to blend seamlessly into formulations without altering the intended fragrance.</p>
<h3>
<br>USAGE</h3>
<h4>Personal Care</h4>
<ul>
<li>
<strong>Cosmetics</strong> <strong>-</strong> Adds hydration and smooth texture to beauty formulations.</li>
<li>
<strong>Soaps</strong> <strong>-</strong> Improves moisture retention, preventing dryness.</li>
<li>
<strong>Body Lotions</strong> <strong>-</strong> Helps lock in moisture for soft and supple skin.</li>
<li>
<strong>Skin and Hair Moisturizers</strong> <strong>-</strong> Provides deep hydration for improved softness.</li>
<li>
<strong>Shampoo and Conditioner</strong> <strong>-</strong> Contributes to hair hydration and smoothness.</li>
</ul>
<p><strong><br>HBNO® is a leading manufacturer of Vegetable Glycerin. We supply any quantity of Vegetable Glycerin to anywhere in the world. HBNO® Vegetable Glycerin ships wholesale in bulk 55-gallon drums (180 kg drums).</strong></p>
<h3>HBNO® Is a Leading Supplier of Vegetable Glycerin:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq. ft. California warehouse.</li>
<li>Technical documents, SDS, Specification, and COA available upon request.</li>
<li>Bulk drum and private labeling services available.</li>
</ul>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care,Aromatic Chemical,"All, Aromatic Chemical, Body Lotions, Chemicals and Allied Products, Hair Care, Personal Care, RFQ, Skin Care, Soaps",true,Sizes,4 oz,,,,,,,,61937,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno-product_8c1b0188-dad8-4f3f-9d74-7db93177f409.webp?v=1746188963,1,"",false,Buy Vegetable Glycerin in Bulk | Wholesale Supplier,"Vegetable Glycerin is a plant-based humectant that hydrates skin and hair, ideal for use in skincare, haircare, food, and personal care products.",567,,,,,,,,,,,,Glycerol,56-81-5,,USA,,,200-289-5,,,,,,400323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-toxic,liquid,,,hydrating; moisturizing; nourishing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
vegetable-glycerin,,,,,,,,,1/2 kg,,,,,,,,61952,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vegetable-glycerin,,,,,,,,,1 kg,,,,,,,,61988,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vegetable-glycerin,,,,,,,,,4 kg,,,,,,,,62008,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
vegetable-glycerin,,,,,,,,,25 kg,,,,,,,,62028,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glycerin-organic,Glycerin Organic,"<p>HBNO® offers Glycerin Organic, a high-quality, plant-derived humectant known for its exceptional moisturizing and skin-conditioning properties. This organic glycerin is a versatile ingredient widely used in personal care formulations to attract and retain moisture, ensuring hydrated, soft, and smooth skin and hair. Its gentle nature makes it suitable for a variety of skincare and haircare applications.</p>
<p>As a trusted supplier, HBNO® provides wholesale pricing, private label services, and formulation support for brands looking to incorporate organic glycerin into their product lines.</p>
<h3>
<br>AROMA</h3>
<p>Glycerin Organic is odorless, making it an excellent base ingredient that blends seamlessly into formulations without altering fragrance profiles.</p>
<h3>
<br>USAGE</h3>
<h4>Personal Care</h4>
<ul>
<li>
<strong>Soaps</strong> <strong>-</strong> Acts as a natural humectant, preventing dryness.</li>
<li>
<strong>Skin and Hair Moisturizers</strong> <strong>-</strong> Provides deep hydration and improves texture.</li>
</ul>
<p><strong><br>HBNO® is a leading manufacturer of Glycerin Organic. We supply any quantity of Glycerin Organic to anywhere in the world. HBNO® Glycerin Organic ships wholesale in bulk 55-gallon drums (180 kg drums).</strong></p>
<h3>HBNO® Is a Leading Supplier of Glycerin Organic:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq. ft. California warehouse.</li>
<li>Technical documents, SDS, Specification, and COA available upon request.</li>
<li>Bulk drum and private labeling services available.</li>
</ul>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care,Aromatic Chemical,"All, Aromatic Chemical, Chemicals and Allied Products, Hair Care, Personal Care, RFQ, Skin Care, Soaps",true,Sizes,4 oz,,,,,,,,61939,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/hbno-product_8c1b0188-dad8-4f3f-9d74-7db93177f409.webp?v=1746188963,1,"",false,Buy Glycerin Organic in Bulk | Wholesale Supplier,"Organic Glycerin is a pure, plant-based humectant that deeply hydrates, ideal for certified organic skincare, haircare, food, and natural wellness products.",567,,,,,,,,,,,,Glycerin,56-81-5,,USA,,,200-289-5,,,,,,401303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic,liquid,,,hydrating; moisturizing,all-skin-types,,,,,,,oz,,,true,,,true,,,true,,,active
glycerin-organic,,,,,,,,,1/2 kg,,,,,,,,61954,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glycerin-organic,,,,,,,,,1 kg,,,,,,,,61990,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glycerin-organic,,,,,,,,,4 kg,,,,,,,,62010,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
glycerin-organic,,,,,,,,,25 kg,,,,,,,,62032,0.0,shopify,0,deny,manual,0.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,,,,,,,,,,
pure-chocolate-extract,Pure Chocolate Extract,"<p>Pure Chocolate Extract is a premium-quality flavoring ingredient, known for its rich chocolate aroma and balanced sweet, creamy, and slightly bitter notes. It is widely used in various food applications, improving the taste of baked goods, confectionery, dairy products, and beverages.</p>
<p><strong><br>Aroma Profile:</strong> Characteristic of chocolate, sweet, creamy, slightly bitter</p>
<h3>
<br>Usage:</h3>
<h4>Food Flavorings:</h4>
<ul>
<li>
<strong>Bakery:</strong> Adds depth and richness to baked goods.</li>
<li>
<strong>Sweets, candy, and confectionery:</strong> Improves the chocolate profile in sweet treats.</li>
<li>
<strong>Dairy, ice cream:</strong> Provides a smooth and creamy chocolate essence.</li>
<li>
<strong>Beverages, non-alcoholic:</strong> Used to create indulgent chocolate-flavored drinks.</li>
</ul>
<p><strong><br>HBNO® Pure Chocolate Extract is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Pure Chocolate Extract:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available</li>
</ul>",HBNO Bulk,"Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Flavors & Extracts",Extracts and Powders,"All, Extracts and Powders, Extracts/Powders, Food and Flavor, RFQ",true,Sizes,25 kg,,,,,,,,61975,0.0,shopify,7,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/Extracts-powders_0cb01a5a-969b-4195-a1df-17aadbc414a0.png?v=1747823211,1,"",false,Buy Pure Chocolate Extract Wholesale | Bulk Supplier,"Pure Chocolate Extract offers rich, authentic cocoa flavor and aroma, perfect for baking, beverages, and indulgent cosmetic or fragrance formulations.",5775,,,,,,,,,,,"Characteristic of Chocolate, Sweet, creamy, Slightly bitter",Theobroma cacao,84649-99-0,,Indonesia,,,283-480-6,,,,beans,,400337,,,,,,,,,,,,,,,,,,,,,,,,,chocolate,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
senna-leaf-extract-20-hplc-grade,Senna leaf Extract - 20% (HPLC Grade),"<p>Senna Leaf Extract is a high-quality herbal extract, known for its slightly aromatic profile and distinct bitter taste. It is primarily used as a flavoring in teas, adding a unique and recognizable taste.</p>
<p><strong><br>Aroma Profile:</strong> Slightly aromatic with a bitter taste</p>
<h3>
<br>Usage:</h3>
<h4>Food Flavorings:</h4>
<ul>
<li>
<strong>Teas:</strong> Used in tea formulations to improve flavor with its characteristic bitterness.</li>
</ul>
<p><strong><br>HBNO® Senna Leaf Extract - 20% (HPLC Grade) is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Senna Leaf Extract - 20% (HPLC Grade):</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available</li>
</ul>",HBNO Bulk,"Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices",Extracts and Powders,"All, Extracts and Powders, Extracts/Powders, Home Care, RFQ",true,Sizes,25 kg,,,,,,,,61976,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/Extracts-powders_0cb01a5a-969b-4195-a1df-17aadbc414a0.png?v=1747823211,1,"",false,Buy Wholesale Senna leaf Extract - 20% (HPLC Grade),"Senna Leaf Extract (20% HPLC Grade) is a standardized herbal laxative rich in sennosides, ideal for digestive health, detox, and pharmaceutical formulations.",1529,,,,,,,,,,,Slightly aromatic with a bitter taste,Cassia angustifolia,85085-71-8,,India ,,,285-393-9,,N/A,,Leaves ,,401073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
vanilla-extract-glycerin,Vanilla Extract Glycerin,"<p>Vanilla Extract Glycerin is a high-quality flavoring ingredient, known for its rich caramel, creamy, and vanilla aroma. It is widely used in food applications, improving the taste of baked goods, confectionery, dairy products, and beverages.</p>
<p><strong><br>Aroma Profile:</strong> Caramel, cream, vanilla aroma</p>
<h3>
<br>Usage:</h3>
<h4>Food Flavorings:</h4>
<ul>
<li>
<strong>Bakery:</strong> Adds a smooth vanilla and caramelized sweetness to baked goods.</li>
<li>
<strong>Sweets, candy, and confectionery:</strong> Improves the richness and depth of sweet treats.</li>
<li>
<strong>Dairy, ice cream:</strong> Provides a creamy and aromatic vanilla essence.</li>
<li>
<strong>Beverages, non-alcoholic:</strong> Used to create indulgent, vanilla-flavored drinks.</li>
</ul>
<p><strong><br>HBNO® Vanilla Extract Glycerin is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Vanilla Extract Glycerin:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available</li>
</ul>",HBNO Bulk,"Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Flavors & Extracts",Extracts and Powders,"All, Extracts and Powders, Extracts/Powders, Food and Flavor, RFQ",true,Sizes,25kg,,,,,,,,61977,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/Extracts-powders_0cb01a5a-969b-4195-a1df-17aadbc414a0.png?v=1747823211,1,"",false,Buy vanilla extract glycerin in Bulk | Wholesale Supplier,"Vanilla Extract in Glycerin offers rich, alcohol-free vanilla flavor, perfect for baking, beverages, and natural body care or clean-label formulations.",5775,,,,,,,,,,,"Caramel, cream, vanilla aroma",Vanilla planifolia,8024-06-04,,Indonesia,,,-,,3105,,Vanilla pods,,400410,,,,,,,,,,,,,,,,,,,,,,,,,vanilla; caramel,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
vitamin-e-succinate-1185iu-granular,Vitamin E succinate 1185IU Granular,"<p>Vitamin E Succinate 1185IU Granular is a high-quality ingredient known for its skin-conditioning properties. It has a very faint, fatty aroma and is widely used in personal care formulations to improve skin and hair health.</p>
<p><strong><br>Aroma Profile:</strong> Very faint, fatty aroma</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Cosmetics:</strong> Commonly used in cosmetic formulations for its skin-nourishing benefits.</li>
<li>
<strong>Body Lotions:</strong> Improves moisturizing properties in skincare products.</li>
<li>
<strong>Body Sprays and Mists:</strong> Provides hydrating support in body mist formulations.</li>
<li>
<strong>Skin and Hair Moisturizers:</strong> Helps maintain hydration and protect against oxidative stress.</li>
<li>
<strong>Shampoos and Conditioners:</strong> Supports hair and scalp health in cleansing products.</li>
</ul>
<p><strong><br>HBNO® Vitamin E Succinate 1185IU Granular is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Vitamin E Succinate 1185IU Granular:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available</li>
</ul>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care,Extracts and Powders,"All, Extracts/Powders, Personal Care, RFQ",true,Sizes,25 kg,,,,,,,,61978,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/Extracts-powders_0cb01a5a-969b-4195-a1df-17aadbc414a0.png?v=1747823211,1,"",false,Buy Bulk Vitamin E succinate 1185IU Granular | HBNO Bulk,"Vitamin E Succinate 1185 IU (Granular) is a stable, non-oily antioxidant ideal for dietary supplements, fortified foods, and pharmaceutical formulations.",567,,,,,,,,,,,"Caramel, cream, vanilla aroma",α-tocopheryl hydrogen succinate,4345-03-03,,Indonesia,,,224-403-8,,-,,Vanilla pods,,401217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moisturizing; nourishing; hydrating,,,,,,,,oz,,,true,,,true,,,true,,,active
vitamin-e-succinate-1210iu-powder,Vitamin E Succinate 1210IU Powder,"<p>Vitamin E Succinate 1210IU Powder is a premium ingredient valued for its skin-conditioning and nourishing properties. With a very faint, fatty aroma, it is widely incorporated into personal care formulations to promote skin and hair hydration.</p>
<p><strong><br>Aroma Profile:</strong> Very faint, fatty aroma</p>
<h3>
<br>Usage:</h3>
<h4>Personal Care:</h4>
<ul>
<li>
<strong>Cosmetics:</strong> Improves the texture and feel of cosmetic formulations.</li>
<li>
<strong>Body Lotions:</strong> Helps improve skin softness and moisture retention.</li>
<li>
<strong>Body Sprays and Mists:</strong> Contributes to skin conditioning in lightweight mist applications.</li>
<li>
<strong>Skin and Hair Moisturizers:</strong> Supports hydration and smoothness in both skincare and haircare products.</li>
<li>
<strong>Shampoos and Conditioners:</strong> Aids in maintaining hair manageability and scalp comfort.</li>
</ul>
<p><strong><br>HBNO® Vitamin E Succinate 1210IU Powder is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Vitamin E Succinate 1210IU Powder:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available</li>
</ul>",HBNO Bulk,Health & Beauty > Personal Care > Cosmetics > Skin Care,Extracts and Powders,"All, Extracts/Powders, Personal Care, RFQ",true,Sizes,25 kg,,,,,,,,61979,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/Extracts-powders_0cb01a5a-969b-4195-a1df-17aadbc414a0.png?v=1747823211,1,"",false,Buy Bulk Vitamin E Succinate 1210IU Powder | HBNO Bulk,"Vitamin E Succinate 1210 IU Powder is a potent, stable antioxidant ideal for supplements, fortified foods, and pharmaceutical-grade nutrition formulas.",567,,,,,,,,,,,"very faint, fatty aroma",α-tocopheryl hydrogen succinate,4345-03-03,,China ,,,224-403-8,,-,,soybean,,401216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,,,hydrating; moisturizing; nourishing,,,,,,,,oz,,,true,,,true,,,true,,,active
cucumber-extract,Cucumber Extract,"<p>Cucumber Extract is a versatile ingredient known for its fresh, crisp aroma, capturing the essence of freshly sliced cucumbers. It is widely used in fragrances and food applications, adding a cool and refreshing touch to perfumes, beverages, and salad dressings.</p>
<p><strong><br>Aroma Profile:</strong> Characteristic of cucumbers-clean, watery, and refreshing.</p>
<h3>
<br>Usage:</h3>
<p><strong>Fragrances and Perfumes:</strong> Adds a light, cooling note to fragrance formulations.</p>
<h4>Food Flavorings:</h4>
<ul>
<li>
<strong>Beverages, non-alcoholic:</strong> Improves juices, flavored waters, and other refreshing drinks.</li>
<li>
<strong>Beverages, alcoholic:</strong> Brings a subtle, crisp freshness to cocktails and spirits.</li>
<li>
<strong>Salad and vegetable dressings:</strong> Contributes a delicate cucumber flavor to dressings and vinaigrettes.</li>
</ul>
<p><strong><br>HBNO® Cucumber Extract is offered in a range of sizes to accommodate your needs, from small quantities for sampling to 55 gallon drums for commercial applications.</strong></p>
<h3>HBNO® Is a Leading Supplier of Cucumber Extract:</h3>
<ul>
<li>Prompt dispatch from HBNO®'s 100,000 sq ft California warehouse</li>
<li>Technical documents, SDS, Specification, COA available upon request</li>
<li>Bulk drum and private labeling services available</li>
</ul>",HBNO Bulk,"Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Flavors & Extracts",Extracts and Powders,"All, Extracts and Powders, Extracts/Powders, Food and Flavor, Fragrances and Perfumes, RFQ",true,Sizes,25 kg,,,,,,,,61915,0.0,shopify,0,deny,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0658/0522/2123/files/Extracts-powders_0cb01a5a-969b-4195-a1df-17aadbc414a0.png?v=1747823211,1,"",false,Buy Cucumber Extract in Bulk | Wholesale Supplier,"Cucumber Extract soothes and hydrates the skin with a fresh, cooling effect, perfect for calming skincare, haircare, and natural cosmetic formulations.",5775,,,,,,,,,,,Characteristic of cucumbers,Cucumis Sativus,70955-25-8,,USA,,,289-738-4,,-,,Fruit,,401272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,true,,,active
